2014	 3	26	  40162.10	      1221	77.2900098	26.3347890	     0.000	0.797	24.847
2014	 3	26	  40162.20	      1222	77.2900275	26.3348943	     3.240	0.779	24.602
2014	 3	26	  40162.30	      1223	77.2900451	26.3350006	     6.498	0.732	24.320
2014	 3	26	  40162.40	      1224	77.2900628	26.3351078	     9.773	0.683	24.230
2014	 3	26	  40162.50	      1225	77.2900805	26.3352157	    13.063	0.666	23.893
2014	 3	26	  40162.60	      1226	77.2900982	26.3353241	    16.364	0.677	23.585
2014	 3	26	  40162.70	      1227	77.2901160	26.3354327	    19.674	0.682	23.349
2014	 3	26	  40162.80	      1228	77.2901339	26.3355413	    22.991	0.665	23.109
2014	 3	26	  40162.90	      1229	77.2901519	26.3356498	    26.313	0.630	22.960
2014	 3	26	  40163.00	      1230	77.2901700	26.3357580	    29.636	0.586	22.718
2014	 3	26	  40163.10	      1231	77.2901883	26.3358657	    32.960	0.550	22.649
2014	 3	26	  40163.20	      1232	77.2902067	26.3359729	    36.284	0.539	22.420
2014	 3	26	  40163.30	      1233	77.2902252	26.3360797	    39.609	0.546	22.127
2014	 3	26	  40163.40	      1234	77.2902438	26.3361863	    42.937	0.556	21.922
2014	 3	26	  40163.50	      1235	77.2902625	26.3362927	    46.267	0.564	21.704
2014	 3	26	  40163.60	      1236	77.2902813	26.3363990	    49.601	0.573	21.484
2014	 3	26	  40163.70	      1237	77.2903002	26.3365052	    52.940	0.575	21.344
2014	 3	26	  40163.80	      1238	77.2903191	26.3366116	    56.283	0.560	21.105
2014	 3	26	  40163.90	      1239	77.2903380	26.3367182	    59.632	0.537	21.004
2014	 3	26	  40164.00	      1240	77.2903570	26.3368250	    62.988	0.530	20.865
2014	 3	26	  40164.10	      1241	77.2903760	26.3369322	    66.350	0.544	20.600
2014	 3	26	  40164.20	      1242	77.2903949	26.3370397	    69.719	0.559	20.396
2014	 3	26	  40164.30	      1243	77.2904139	26.3371475	    73.094	0.557	20.245
2014	 3	26	  40164.40	      1244	77.2904329	26.3372555	    76.475	0.545	20.093
2014	 3	26	  40164.50	      1245	77.2904519	26.3373639	    79.861	0.539	19.907
2014	 3	26	  40164.60	      1246	77.2904709	26.3374724	    83.252	0.542	19.742
2014	 3	26	  40164.70	      1247	77.2904899	26.3375811	    86.646	0.547	19.571
2014	 3	26	  40164.80	      1248	77.2905089	26.3376900	    90.045	0.547	19.400
2014	 3	26	  40164.90	      1249	77.2905279	26.3377989	    93.447	0.544	19.264
2014	 3	26	  40165.00	      1250	77.2905470	26.3379080	    96.851	0.541	19.098
2014	 3	26	  40165.10	      1251	77.2905661	26.3380171	   100.258	0.537	18.912
2014	 3	26	  40165.20	      1252	77.2905851	26.3381263	   103.667	0.535	18.831
2014	 3	26	  40165.30	      1253	77.2906042	26.3382356	   107.078	0.534	18.576
2014	 3	26	  40165.40	      1254	77.2906233	26.3383449	   110.491	0.527	18.464
2014	 3	26	  40165.50	      1255	77.2906424	26.3384543	   113.905	0.515	18.407
2014	 3	26	  40165.60	      1256	77.2906616	26.3385637	   117.321	0.505	18.167
2014	 3	26	  40165.70	      1257	77.2906807	26.3386732	   120.738	0.498	18.040
2014	 3	26	  40165.80	      1258	77.2906998	26.3387827	   124.156	0.502	17.976
2014	 3	26	  40165.90	      1259	77.2907189	26.3388923	   127.575	0.522	17.696
2014	 3	26	  40166.00	      1260	77.2907380	26.3390020	   130.995	0.543	17.531
2014	 3	26	  40166.10	      1261	77.2907571	26.3391117	   134.415	0.552	17.412
2014	 3	26	  40166.20	      1262	77.2907762	26.3392215	   137.836	0.557	17.240
2014	 3	26	  40166.30	      1263	77.2907953	26.3393313	   141.256	0.567	17.118
2014	 3	26	  40166.40	      1264	77.2908143	26.3394412	   144.677	0.577	16.891
2014	 3	26	  40166.50	      1265	77.2908333	26.3395512	   148.097	0.579	16.785
2014	 3	26	  40166.60	      1266	77.2908523	26.3396612	   151.517	0.579	16.638
2014	 3	26	  40166.70	      1267	77.2908713	26.3397713	   154.936	0.590	16.487
2014	 3	26	  40166.80	      1268	77.2908903	26.3398815	   158.353	0.613	16.262
2014	 3	26	  40166.90	      1269	77.2909091	26.3399917	   161.769	0.625	16.095
