2014	 3	19	  53688.60	      1536	78.4693842	32.1216610	     0.000	0.147	23.580
2014	 3	19	  53689.50	      1545	78.4694721	32.1228480	    28.116	0.037	22.140
2014	 3	19	  53689.60	      1546	78.4694821	32.1229806	    31.260	0.042	22.009
2014	 3	19	  53689.70	      1547	78.4694920	32.1231135	    34.413	0.050	21.884
2014	 3	19	  53689.80	      1548	78.4695020	32.1232469	    37.576	0.056	21.771
2014	 3	19	  53689.90	      1549	78.4695120	32.1233807	    40.749	0.053	21.676
2014	 3	19	  53690.70	      1557	78.4695927	32.1244653	    66.454	0.059	21.000
2014	 3	19	  53690.80	      1558	78.4696028	32.1246012	    69.675	0.077	20.920
2014	 3	19	  53690.90	      1559	78.4696129	32.1247368	    72.890	0.073	20.860
2014	 3	19	  53691.00	      1560	78.4696230	32.1248720	    76.096	0.052	20.860
2014	 3	19	  53691.10	      1561	78.4696331	32.1250067	    79.292	0.030	20.800
2014	 3	19	  53691.20	      1562	78.4696432	32.1251410	    82.478	0.012	20.755
2014	 3	19	  53691.30	      1563	78.4696533	32.1252748	    85.655	0.002	20.693
2014	 3	19	  53691.40	      1564	78.4696634	32.1254083	    88.825	0.000	20.638
2014	 3	19	  53691.50	      1565	78.4696735	32.1255414	    91.989	0.002	20.585
2014	 3	19	  53691.60	      1566	78.4696837	32.1256742	    95.147	0.005	20.542
2014	 3	19	  53691.70	      1567	78.4696939	32.1258067	    98.303	0.010	20.524
2014	 3	19	  53692.80	      1578	78.4698111	32.1272523	   132.951	-0.007	20.380
2014	 3	19	  53692.90	      1579	78.4698220	32.1273823	   136.085	0.029	20.320
2014	 3	19	  53693.00	      1580	78.4698330	32.1275120	   139.213	0.051	20.220
2014	 3	19	  53693.10	      1581	78.4698440	32.1276414	   142.334	0.041	20.293
2014	 3	19	  53693.20	      1582	78.4698549	32.1277705	   145.450	0.022	20.360
2014	 3	19	  53693.30	      1583	78.4698659	32.1278993	   148.561	0.018	20.270
2014	 3	19	  53693.40	      1584	78.4698769	32.1280280	   151.669	0.017	20.310
