2014	 3	20	  32140.80	      1738	78.4079946	26.2285491	     0.000	0.618	24.962
2014	 3	20	  32140.90	      1739	78.4080135	26.2284467	     3.103	0.619	24.845
2014	 3	20	  32141.00	      1740	78.4080330	26.2283430	     6.275	0.623	24.704
2014	 3	20	  32141.10	      1741	78.4080532	26.2282378	     9.525	0.630	24.682
2014	 3	20	  32141.20	      1742	78.4080740	26.2281313	    12.839	0.642	24.587
2014	 3	20	  32141.30	      1743	78.4080952	26.2280240	    16.201	0.653	24.413
2014	 3	20	  32141.40	      1744	78.4081167	26.2279161	    19.594	0.648	24.393
2014	 3	20	  32141.50	      1745	78.4081383	26.2278080	    23.000	0.630	24.302
2014	 3	20	  32141.60	      1746	78.4081599	26.2277001	    26.401	0.614	24.220
2014	 3	20	  32141.70	      1747	78.4081814	26.2275927	    29.780	0.613	24.129
2014	 3	20	  32141.80	      1748	78.4082024	26.2274861	    33.119	0.641	24.005
2014	 3	20	  32143.30	      1763	78.4084902	26.2259712	    79.674	0.716	22.255
2014	 3	20	  32143.40	      1764	78.4085122	26.2258655	    83.073	0.723	22.198
2014	 3	20	  32143.50	      1765	78.4085344	26.2257594	    86.491	0.716	22.082
2014	 3	20	  32143.60	      1766	78.4085566	26.2256535	    89.909	0.704	22.060
2014	 3	20	  32143.70	      1767	78.4085786	26.2255479	    93.308	0.698	21.995
2014	 3	20	  32143.80	      1768	78.4086003	26.2254430	    96.668	0.691	21.829
2014	 3	20	  32143.90	      1769	78.4086215	26.2253393	    99.971	0.689	21.807
2014	 3	20	  32144.00	      1770	78.4086420	26.2252370	   103.198	0.706	21.653
2014	 3	20	  32144.10	      1771	78.4086617	26.2251364	   106.335	0.741	21.505
2014	 3	20	  32144.20	      1772	78.4086807	26.2250372	   109.396	0.780	21.311
2014	 3	20	  32144.30	      1773	78.4086992	26.2249391	   112.397	0.814	21.265
2014	 3	20	  32144.40	      1774	78.4087173	26.2248419	   115.358	0.841	21.150
2014	 3	20	  32144.50	      1775	78.4087352	26.2247450	   118.295	0.848	21.000
2014	 3	20	  32144.60	      1776	78.4087530	26.2246482	   121.227	0.835	21.025
2014	 3	20	  32144.70	      1777	78.4087710	26.2245511	   124.171	0.820	20.868
2014	 3	20	  32144.80	      1778	78.4087892	26.2244535	   127.145	0.812	20.891
2014	 3	20	  32144.90	      1779	78.4088078	26.2243549	   130.167	0.810	20.769
2014	 3	20	  32145.00	      1780	78.4088270	26.2242550	   133.255	0.810	20.662
2014	 3	20	  32145.10	      1781	78.4088469	26.2241536	   136.421	0.813	20.593
2014	 3	20	  32145.20	      1782	78.4088675	26.2240508	   139.658	0.826	20.509
2014	 3	20	  32145.30	      1783	78.4088885	26.2239468	   142.953	0.842	20.338
2014	 3	20	  32145.40	      1784	78.4089099	26.2238420	   146.293	0.837	20.122
2014	 3	20	  32145.50	      1785	78.4089317	26.2237365	   149.664	0.810	20.245
2014	 3	20	  32145.60	      1786	78.4089535	26.2236306	   153.053	0.803	20.176
2014	 3	20	  32145.70	      1787	78.4089754	26.2235246	   156.447	0.823	19.864
2014	 3	20	  32145.80	      1788	78.4089972	26.2234186	   159.832	0.838	19.856
2014	 3	20	  32145.90	      1789	78.4090188	26.2233130	   163.194	0.845	19.900
2014	 3	20	  32146.00	      1790	78.4090400	26.2232080	   166.522	0.861	19.700
2014	 3	20	  32146.10	      1791	78.4090608	26.2231037	   169.804	0.871	19.536
2014	 3	20	  32146.20	      1792	78.4090813	26.2230002	   173.044	0.860	19.560
2014	 3	20	  32146.30	      1793	78.4091013	26.2228973	   176.248	0.850	19.532
2014	 3	20	  32146.40	      1794	78.4091211	26.2227948	   179.422	0.858	19.358
2014	 3	20	  32146.50	      1795	78.4091407	26.2226926	   182.573	0.872	19.267
2014	 3	20	  32146.60	      1796	78.4091601	26.2225907	   185.707	0.879	19.187
