2014-03-24T11:25:20.497    50421     22.9100928     78.2436159      0.232      0.199
2014-03-24T11:25:21.498    51450     22.9129289     78.2437911      0.204      0.172
2014-03-24T11:25:22.504    51107     22.9157902     78.2439770      0.222      0.173
2014-03-24T11:25:23.502    51450     22.9186281     78.2441619      0.238      0.163
2014-03-24T11:25:24.501    51450     22.9214876     78.2443497      0.227      0.154
2014-03-24T11:25:25.500    50421     22.9243510     78.2445343      0.209      0.151
2014-03-24T11:25:26.502    50078     22.9272382     78.2447161      0.234      0.162
2014-03-24T11:25:27.503    49735     22.9301342     78.2448988      0.222      0.169
2014-03-24T11:25:28.499    50421     22.9330335     78.2450798      0.227      0.178
2014-03-24T11:25:29.500    50764     22.9359431     78.2452598      0.218      0.162
2014-03-24T11:25:30.501    51107     22.9388278     78.2454445      0.229      0.176
2014-03-24T11:25:31.498    51450     22.9416904     78.2456349      0.224      0.162
2014-03-24T11:25:32.499    51107     22.9445705     78.2458240      0.229      0.182
2014-03-24T11:25:33.503    51450     22.9474702     78.2460011      0.229      0.177
2014-03-24T11:25:34.505    51107     22.9504015     78.2461753      0.174      0.128
2014-03-24T11:25:35.502    50764     22.9533316     78.2463524      0.184      0.138
2014-03-24T11:25:36.501    51107     22.9562443     78.2465312      0.214      0.159
2014-03-24T11:25:37.501    51450     22.9591735     78.2467099      0.202      0.151
2014-03-24T11:25:38.497    50764     22.9621010     78.2468896      0.206      0.144
2014-03-24T11:25:39.500    51107     22.9650527     78.2470713      0.224      0.165
2014-03-24T11:25:40.497    50764     22.9679930     78.2472554      0.219      0.170
2014-03-24T11:25:41.498    51450     22.9709533     78.2474433      0.205      0.152
2014-03-24T11:25:42.492    49735     22.9738996     78.2476279      0.220      0.162
2014-03-24T11:25:43.496    50078     22.9768821     78.2478164      0.210      0.179
2014-03-24T11:25:44.493    50078     22.9798513     78.2480080      0.156      0.095
2014-03-24T11:25:45.497    50764     22.9828407     78.2482028      0.207      0.170
2014-03-24T11:25:46.506    50764     22.9858489     78.2483982      0.388      0.261
2014-03-24T11:25:47.502    50764     22.9888229     78.2485890      0.378      0.285
2014-03-24T11:25:48.501    51450     22.9918192     78.2487830      0.361      0.314
2014-03-24T11:25:49.502    51107     22.9948075     78.2489787      0.211      0.130
2014-03-24T11:25:50.500    51107     22.9977894     78.2491760      0.206      0.141
2014-03-24T11:25:51.500    50764     23.0007853     78.2493744      0.270      0.263
2014-03-24T11:25:52.499    51450     23.0037710     78.2495727      0.248      0.181
2014-03-24T11:25:53.499    51107     23.0067605     78.2497709      0.245      0.190
2014-03-24T11:25:54.494    50764     23.0097298     78.2499677      0.563      0.390
2014-03-24T11:25:55.489    49735     23.0126896     78.2501662      0.558      0.385
2014-03-24T11:25:56.496    49735     23.0156758     78.2503676      0.417      0.317
2014-03-24T11:25:57.505    50421     23.0186602     78.2505687      0.487      0.371
2014-03-24T11:25:58.501    50764     23.0216091     78.2507653      0.338      0.229
2014-03-24T11:25:59.502    50421     23.0245672     78.2509616      0.315      0.236
2014-03-24T11:26:00.503    50764     23.0275218     78.2511571      0.698      0.399
2014-03-24T11:26:01.498    50764     23.0304611     78.2513495      0.466      0.510
2014-03-24T11:26:02.498    50764     23.0334063     78.2515466      0.308      0.369
2014-03-24T11:26:03.501    50421     23.0363543     78.2517451      0.235      0.185
2014-03-24T11:26:04.496    50764     23.0392860     78.2519420      0.514      0.406
2014-03-24T11:26:05.494    50764     23.0422329     78.2521411      0.269      0.346
2014-03-24T11:26:06.499    51107     23.0452037     78.2523386      0.424      0.322
2014-03-24T11:26:07.505    50421     23.0481810     78.2525321      0.353      0.236
2014-03-24T11:26:08.497    50764     23.0511225     78.2527238      0.489      0.301
2014-03-24T11:26:09.499    51107     23.0540806     78.2529246      0.456      0.399
2014-03-24T11:26:10.500    51107     23.0570348     78.2531212      0.430      0.341
2014-03-24T11:26:11.502    51107     23.0600020     78.2533112      0.665      0.395
2014-03-24T11:26:12.499    51107     23.0629584     78.2535004      0.529      0.344
2014-03-24T11:26:13.493    50078     23.0659133     78.2536873      0.311      0.269
2014-03-24T11:26:14.505    50421     23.0689235     78.2538790      0.303      0.229
2014-03-24T11:26:15.499    49735     23.0719016     78.2540585      0.359      0.273
2014-03-24T11:26:16.498    50764     23.0748848     78.2542468      0.367      2.350
2014-03-24T11:26:17.505    50078     23.0778647     78.2544435      0.375      0.314
2014-03-24T11:26:18.494    50078     23.0808040     78.2546343      0.314      0.253
2014-03-24T11:26:19.484    50764     23.0837464     78.2548255      0.400      0.300
2014-03-24T11:26:20.497    51107     23.0867949     78.2550059      0.339      0.213
2014-03-24T11:26:21.499    51450     23.0897872     78.2551931      0.425      0.242
2014-03-24T11:26:22.505    50764     23.0927878     78.2553786      0.401      0.248
2014-03-24T11:26:23.501    49735     23.0957606     78.2555636      0.403      0.279
2014-03-24T11:26:24.500    50421     23.0987404     78.2557466      0.345      0.174
2014-03-24T11:26:25.499    50421     23.1017148     78.2559314      0.436      0.236
2014-03-24T11:26:26.498    49735     23.1046902     78.2561155      0.338      0.247
2014-03-24T11:26:27.493    49049     23.1076659     78.2562964      0.331      0.254
2014-03-24T11:26:28.492    50764     23.1106474     78.2564826      0.334      0.230
2014-03-24T11:26:29.499    51107     23.1136608     78.2566660      0.250      0.232
2014-03-24T11:26:30.499    50078     23.1166605     78.2568447      0.409      0.224
2014-03-24T11:26:31.498    51107     23.1196738     78.2570205      0.367      0.172
2014-03-24T11:26:32.498    50764     23.1226837     78.2572002      0.344      0.180
2014-03-24T11:26:33.494    50764     23.1256820     78.2573782      0.357      0.203
2014-03-24T11:26:34.506    50421     23.1287341     78.2575585      0.370      0.238
2014-03-24T11:26:35.496    50421     23.1317235     78.2577350      0.291      0.225
