2014-03-26T09:52:41.539    72576     24.2360761     77.7069092      0.261      0.220
2014-03-26T09:52:42.498    74088     24.2394110     77.7068564      0.476      0.352
2014-03-26T09:52:43.418    74088     24.2426002     77.7067773      0.484      0.348
2014-03-26T09:52:44.496    74088     24.2463373     77.7067344      0.288      0.283
2014-03-26T09:52:45.503    75096     24.2498295     77.7066714      0.279      0.260
2014-03-26T09:52:46.511    75096     24.2533129     77.7066101      0.317      0.214
2014-03-26T09:52:47.499    75096     24.2567256     77.7065544      0.351      0.161
2014-03-26T09:52:48.511    74088     24.2602142     77.7065027      0.394      0.336
2014-03-26T09:52:49.518    74088     24.2636641     77.7064306      0.232      0.242
2014-03-26T09:52:50.502    75600     24.2670351     77.7063846      0.488      0.313
2014-03-26T09:52:51.476    72576     24.2703573     77.7063312      0.338      3.466
2014-03-26T09:52:52.466    74592     24.2737294     77.7062823      0.298      1.818
2014-03-26T09:52:53.532    74088     24.2773492     77.7062001      0.454      0.331
2014-03-26T09:52:54.509    75600     24.2806508     77.7061542      0.337      0.198
2014-03-26T09:52:55.504    75096     24.2839989     77.7060891      0.355      0.167
2014-03-26T09:52:56.501    75600     24.2873563     77.7060520      0.421      0.203
2014-03-26T09:52:57.502    75600     24.2907246     77.7060424      0.399      0.191
2014-03-26T09:52:58.452    58464     24.2938994     77.7060524      0.381      0.307
2014-03-26T09:52:59.506    75096     24.2973952     77.7060581      0.439      0.216
2014-03-26T09:53:00.499    75096     24.3006461     77.7060891      0.476      0.243
2014-03-26T09:53:01.498    74592     24.3038973     77.7061274      0.359      0.206
2014-03-26T09:53:02.500    75096     24.3071408     77.7061713      0.268      0.146
2014-03-26T09:53:03.499    75096     24.3103592     77.7062226      0.303      0.240
2014-03-26T09:53:04.521    59976     24.3136206     77.7062855      0.067      0.101
2014-03-26T09:53:05.497    75096     24.3167222     77.7063548      0.043      0.080
2014-03-26T09:53:06.503    75600     24.3198954     77.7064240      0.255      0.249
2014-03-26T09:53:07.496    74592     24.3229800     77.7065013      0.085      0.196
