2014-03-26T09:21:31.512    73584     18.6102000     77.7508897      0.146      0.249
2014-03-26T09:21:32.442    72072     18.6132066     77.7508246      0.105      0.263
2014-03-26T09:21:33.531    72576     18.6166959     77.7507755      0.137      0.182
2014-03-26T09:21:34.487    68544     18.6197535     77.7507332      0.144      0.224
2014-03-26T09:21:35.548    71064     18.6231220     77.7506628      0.196      0.247
2014-03-26T09:21:36.354    70056     18.6256833     77.7506432      0.140      0.195
2014-03-26T09:21:37.513    75600     18.6293312     77.7505371      0.249      0.145
2014-03-26T09:21:38.498    75096     18.6324286     77.7504900      0.257      0.138
2014-03-26T09:21:39.503    75096     18.6355785     77.7504410      0.240      0.155
2014-03-26T09:21:40.497    74088     18.6386646     77.7503928      0.301      0.219
2014-03-26T09:21:41.502    75600     18.6417717     77.7503424      0.241      0.122
2014-03-26T09:21:42.499    75096     18.6448604     77.7502927      0.269      0.179
2014-03-26T09:21:43.494    74592     18.6479313     77.7502432      0.228      0.164
2014-03-26T09:21:44.495    75096     18.6510165     77.7501919      0.296      0.131
2014-03-26T09:21:45.499    75600     18.6541032     77.7501404      0.227      0.190
2014-03-26T09:21:46.473    74088     18.6570907     77.7500638      0.048      0.096
2014-03-26T09:21:47.427    74088     18.6600029     77.7499724      0.067      0.112
2014-03-26T09:21:48.547    75096     18.6634542     77.7500089      0.079      0.091
2014-03-26T09:21:49.503    74592     18.6663759     77.7499437      0.059      0.067
2014-03-26T09:21:50.496    75096     18.6694156     77.7498907      0.059      0.107
2014-03-26T09:21:51.499    75096     18.6724911     77.7498448      0.096      0.134
2014-03-26T09:21:52.499    75600     18.6755461     77.7498003      0.196      0.202
2014-03-26T09:21:53.494    74592     18.6785726     77.7497544      0.145      0.109
2014-03-26T09:21:54.501    74592     18.6816166     77.7497062      0.200      0.106
2014-03-26T09:21:55.501    75096     18.6846404     77.7496562      0.199      0.098
2014-03-26T09:21:56.502    75600     18.6876773     77.7496159      0.267      0.159
2014-03-26T09:21:57.501    74088     18.6907134     77.7495812      0.285      0.133
2014-03-26T09:21:58.495    75096     18.6937230     77.7495484      0.323      0.134
2014-03-26T09:21:59.498    75600     18.6967565     77.7495219      0.306      0.199
2014-03-26T09:22:00.497    75096     18.6997699     77.7495035      0.319      0.183
2014-03-26T09:22:01.499    75096     18.7027929     77.7494871      0.279      0.180
2014-03-26T09:22:02.498    75096     18.7057960     77.7494699      0.380      0.197
2014-03-26T09:22:03.502    74592     18.7088130     77.7494519      0.230      0.108
2014-03-26T09:22:04.498    74088     18.7118095     77.7494391      0.355      0.199
2014-03-26T09:22:05.495    75096     18.7148035     77.7494282      0.344      0.216
2014-03-26T09:22:06.498    75600     18.7178140     77.7494153      0.252      0.134
2014-03-26T09:22:07.498    74088     18.7208018     77.7494022      0.215      0.110
2014-03-26T09:22:08.500    75600     18.7237985     77.7493902      0.211      0.100
2014-03-26T09:22:09.503    75096     18.7267940     77.7493782      0.199      0.120
2014-03-26T09:22:10.501    74088     18.7297695     77.7493689      0.211      0.135
2014-03-26T09:22:11.501    74088     18.7327477     77.7493632      0.222      0.136
2014-03-26T09:22:12.492    74592     18.7357035     77.7493588      0.267      0.170
2014-03-26T09:22:13.498    74592     18.7387077     77.7493544      0.251      0.151
2014-03-26T09:22:14.501    75096     18.7416974     77.7493486      0.272      0.186
2014-03-26T09:22:15.499    74088     18.7446721     77.7493452      0.283      0.280
2014-03-26T09:22:16.501    75600     18.7476577     77.7493426      0.096      0.228
2014-03-26T09:22:17.493    75096     18.7506072     77.7493156      0.010      0.045
2014-03-26T09:22:18.488    74592     18.7535569     77.7493007      0.024      0.056
2014-03-26T09:22:19.526    73080     18.7566390     77.7493014      0.217      0.217
2014-03-26T09:22:20.482    74592     18.7594876     77.7492900      0.206      0.185
2014-03-26T09:22:21.549    74592     18.7626242     77.7492751      0.187      0.247
2014-03-26T09:22:22.500    75096     18.7653978     77.7493260      0.305      0.228
2014-03-26T09:22:23.460    75096     18.7681987     77.7493478      0.197      0.270
2014-03-26T09:22:24.511    73080     18.7712569     77.7493831      0.176      0.167
2014-03-26T09:22:25.532    74088     18.7742313     77.7493400      0.166      0.146
2014-03-26T09:22:26.497    75600     18.7770392     77.7493033      0.174      0.136
2014-03-26T09:22:27.496    75096     18.7799301     77.7492945      0.182      0.181
2014-03-26T09:22:28.504    74088     18.7828299     77.7492852      0.097      0.162
2014-03-26T09:22:29.499    75096     18.7857006     77.7492879      0.053      0.060
2014-03-26T09:22:30.503    74088     18.7886122     77.7492859      0.232      0.185
2014-03-26T09:22:31.503    75096     18.7915025     77.7492823      0.284      0.135
2014-03-26T09:22:32.492    75096     18.7943431     77.7492852      0.249      0.140
2014-03-26T09:22:33.510    75096     18.7972665     77.7492820      0.234      0.160
2014-03-26T09:22:34.476    75096     18.8000361     77.7492864      0.184      0.147
2014-03-26T09:22:35.481    74592     18.8029060     77.7492827      0.137      0.168
2014-03-26T09:22:36.507    72576     18.8058456     77.7492736      0.069      0.135
2014-03-26T09:22:37.547    75096     18.8088278     77.7492656      0.213      0.208
2014-03-26T09:22:38.503    75096     18.8115610     77.7492745      0.162      0.116
2014-03-26T09:22:39.502    75600     18.8144165     77.7492648      0.126      0.077
2014-03-26T09:22:40.500    75096     18.8172501     77.7492557      0.108      0.057
2014-03-26T09:22:41.495    75096     18.8200739     77.7492478      0.073      0.048
2014-03-26T09:22:42.501    75096     18.8229369     77.7492423      0.086      0.053
2014-03-26T09:22:43.498    75600     18.8257862     77.7492420      0.100      0.131
2014-03-26T09:22:44.503    75096     18.8286593     77.7492204      0.098      0.130
2014-03-26T09:22:45.496    74592     18.8314977     77.7492029      0.153      0.153
2014-03-26T09:22:46.526    74592     18.8344375     77.7492773      0.038      0.064
2014-03-26T09:22:47.431    72072     18.8370263     77.7493795      0.088      0.134
2014-03-26T09:22:48.359    70056     18.8396884     77.7493363      0.067      0.145
2014-03-26T09:22:49.646    71064     18.8433417     77.7493759      0.074      0.133
2014-03-26T09:22:50.520    66528     18.8458267     77.7493708      0.136      0.137
2014-03-26T09:22:51.496    75600     18.8486064     77.7493427      0.169      0.118
2014-03-26T09:22:52.476    75096     18.8513874     77.7493712      0.044      0.138
2014-03-26T09:22:53.546    73584     18.8544275     77.7493606     -0.010      0.023
2014-03-26T09:22:54.416    72072     18.8569011     77.7493774      0.002      0.018
2014-03-26T09:22:55.451    75096     18.8598442     77.7494078     -0.008      0.013
2014-03-26T09:22:56.413    75096     18.8625829     77.7494540     -0.004      0.025
2014-03-26T09:22:57.478    56448     18.8656691     77.7492606      0.004      0.019
2014-03-26T09:22:58.548    73584     18.8687288     77.7493432      0.010      0.029
2014-03-26T09:22:59.537    73584     18.8715361     77.7494299      0.006      0.026
2014-03-26T09:23:00.502    75600     18.8742666     77.7494496      0.002      0.024
2014-03-26T09:23:01.503    75096     18.8770747     77.7494649      0.002      0.016
2014-03-26T09:23:02.493    75096     18.8798420     77.7494824     -0.002      0.017
2014-03-26T09:23:03.493    74088     18.8826449     77.7494994      0.019      0.040
2014-03-26T09:23:04.498    74088     18.8854463     77.7495216      0.013      0.031
2014-03-26T09:23:05.499    74088     18.8882075     77.7495387      0.016      0.195
2014-03-26T09:23:06.503    74592     18.8909770     77.7495539      0.015      0.109
2014-03-26T09:23:07.499    75600     18.8937313     77.7495755      0.015      0.017
2014-03-26T09:23:08.497    74088     18.8964863     77.7495896      0.028      0.035
2014-03-26T09:23:09.481    75600     18.8991899     77.7495940      0.028      0.034
2014-03-26T09:23:10.541    71064     18.9020826     77.7496092      0.025      0.035
2014-03-26T09:23:11.499    75600     18.9046907     77.7496394      0.020      0.037
2014-03-26T09:23:12.500    75600     18.9074145     77.7496606      0.010      0.020
2014-03-26T09:23:13.501    75600     18.9101405     77.7496828      0.004      0.013
2014-03-26T09:23:14.497    74088     18.9128597     77.7497033      0.006      0.019
2014-03-26T09:23:15.498    75096     18.9155651     77.7497261      0.007      0.027
2014-03-26T09:23:16.497    75600     18.9182506     77.7497460      0.009      0.027
2014-03-26T09:23:17.498    75600     18.9209579     77.7497705      0.017      0.035
2014-03-26T09:23:18.499    75096     18.9236916     77.7497976      0.001      0.015
2014-03-26T09:23:19.494    74592     18.9264176     77.7498249      0.022      0.031
2014-03-26T09:23:20.502    75096     18.9292011     77.7498546      0.046      0.032
