2014-03-26T11:24:15.448    47215     28.8725223     77.6765099     -0.005      0.043
2014-03-26T11:24:16.505    50055     28.8692929     77.6761767      0.004      0.022
2014-03-26T11:24:17.493    48635     28.8662793     77.6761112      0.005      0.038
2014-03-26T11:24:18.537    44020     28.8630816     77.6763567     -0.017      0.025
2014-03-26T11:24:19.520    47570     28.8600880     77.6763936      0.002      0.029
2014-03-26T11:24:20.494    44375     28.8571592     77.6760931      0.016      0.023
2014-03-26T11:24:21.520    50765     28.8540739     77.6760956      0.009      0.022
2014-03-26T11:24:22.508    49700     28.8511158     77.6760566      0.026      0.035
2014-03-26T11:24:23.501    50765     28.8481649     77.6760209      0.000      0.035
2014-03-26T11:24:24.513    48635     28.8451114     77.6760261     -0.008      0.020
2014-03-26T11:24:25.506    50410     28.8421212     77.6759800     -0.019      0.023
2014-03-26T11:24:26.513    43310     28.8390530     77.6759785      0.013      0.028
2014-03-26T11:24:27.550    39760     28.8359388     77.6759823      0.022      0.018
2014-03-26T11:24:28.476    41180     28.8331553     77.6759800      0.017      0.023
2014-03-26T11:24:29.538    30885     28.8299899     77.6759529      0.067      0.051
2014-03-26T11:24:30.502    46505     28.8271245     77.6759638      0.108      0.049
2014-03-26T11:24:31.511    49700     28.8240755     77.6759633      0.007      0.046
2014-03-26T11:24:32.445    50410     28.8212676     77.6759329      0.009      0.025
2014-03-26T11:24:33.472    42955     28.8182281     77.6760015      0.040      0.014
2014-03-26T11:24:34.491    37275     28.8151696     77.6760084      0.037      0.014
2014-03-26T11:24:35.580    44375     28.8119290     77.6760297      0.034      0.016
2014-03-26T11:24:36.478    48990     28.8092164     77.6760518      0.026      0.021
2014-03-26T11:24:37.504    48990     28.8060619     77.6760160      0.016      0.022
2014-03-26T11:24:38.512    50055     28.8030357     77.6760352      0.021      0.036
2014-03-26T11:24:39.467    48990     28.8002035     77.6760807      0.046      0.030
2014-03-26T11:24:40.594    50410     28.7968418     77.6763711      0.035      0.038
2014-03-26T11:24:41.521    51120     28.7940253     77.6761793      0.026      0.094
2014-03-26T11:24:42.475    48990     28.7912266     77.6763763     -0.013      0.078
2014-03-26T11:24:43.499    36565     28.7881753     77.6764509     -0.047      0.054
2014-03-26T11:24:44.449    26625     28.7853352     77.6764910     -0.032      0.072
